Taxon A	Taxon B	FlashWeave	FlashWeaveHE	SpiecEasi	FastSpar	PropR	Spearman	Pearson	Jaccard	Num supporting methods	Prevalence A (%)	Prevalence B (%)	Mean Abundance A	Mean Abundance B	Max Abundance A	Max Abundance B	Abundance B at Max A	Abundance A at Max B	Sample at Max A	Sample at Max B	Inter phylum	Taxonomy A	Taxonomy B	Community A	Community B	Inter community
otu_45	otu_642			0.427305724069716				0.8846314212167802		2	40.0	75.0	0.0203185071	0.0411123401	0.2912438	0.3253698	0.3253698	0.2912438	Sample1	Sample1	True	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__JACWAE01;s__	12	10	True
otu_666	otu_9			0.426271751632443				0.9615823887070316		2	10.0	25.0	0.0106836093	0.009180861799999999	0.13824636	0.11173426	0.11173426	0.13824636	Sample3	Sample3	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__;s__	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	3	3	False
otu_868	otu_875			0.425880020983006			0.7082872800963946			2	50.0	75.0	0.0231226683	0.045310206250000006	0.11947547	0.14305253	0.122304134	0.040304124	Sample4	Sample20	False	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__RBG-13-40-8-A;f__RBG-13-40-8-A;g__JAKJED01;s__	d__Bacteria;p__Patescibacteriota;c__WWE3;o__UBA101185;f__UBA10185;g__JAAZNV01;s__	1	1	False
otu_142	otu_148			0.422116491050672				0.8206354930923573		2	60.0	70.0	0.024788460249999998	0.06727478765	0.19966082	1.0802919	1.0802919	0.19966082	Sample3	Sample3	False	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__;s__	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__20-14-0-80-47-9 sp022865455	7	15	True
otu_272	otu_417			0.420266894621556				0.978529240284888		2	15.0	25.0	0.00711515435	0.009171093799999998	0.11592302	0.11661719	0.11661719	0.11592302	Sample8	Sample8	True	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__UBA7540;f__;g__;s__	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Cryosericales;f__Cryosericaceae;g__Cryosericum;s__	14	14	False
otu_170	otu_549			0.419405932383566				0.8323195028029293		2	25.0	20.0	0.0107405026	0.011016923549999998	0.15093759	0.116692096	0.116692096	0.15093759	Sample2	Sample2	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__RBG-16-60-22;g__JdFR-56;s__	15	15	False
otu_357	otu_497			0.416084221256087				0.9296892641473312		2	55.00000000000001	15.0	0.016761755899999998	0.0114953828	0.119939186	0.14467816	0.14467816	0.119939186	Sample19	Sample19	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	5	5	False
otu_256	otu_829			0.407985079400236				0.8759494722877689		2	95.0	20.0	0.04936364215	0.07283301365	0.32419002	1.2308645	1.2308645	0.32419002	Sample15	Sample15	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JALNZF01;s__	14	14	False
otu_19	otu_834			0.406406048077791				0.9331380466954038		2	25.0	50.0	0.0576007538	0.0320098608	1.096054	0.35606205	0.35606205	1.096054	Sample13	Sample13	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JALNZF01;s__	9	0	True
otu_305	otu_618			0.404822331393205				0.9862242886085923		2	55.00000000000001	25.0	0.0140321158	0.0110050023	0.15794341	0.17035763	0.17035763	0.15794341	Sample8	Sample8	True	d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__HRBIN12;g__;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__UBA5629;g__9FT-COMBO-48-23;s__	16	16	False
otu_462	otu_900			0.403637577111496				0.9318601798877196		2	30.0	20.0	0.0205561156	0.0180411864	0.21988901	0.2963624	0.2963624	0.21988901	Sample3	Sample3	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__RBG-16-64-43;g__FEN-1073;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__Fen-1362;s__	0	0	False
otu_186	otu_782			0.402305368731524				0.8278265820430819		2	60.0	15.0	0.03804355775	0.01548477875	0.24053138	0.24259701	0.24259701	0.24053138	Sample5	Sample5	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DATKKK01;s__	d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__	14	14	False
otu_297	otu_701			0.39319561416402				0.8089378221039887		2	80.0	10.0	0.0357869642	0.02200234315	0.18781264	0.41066757	0.41066757	0.18781264	Sample20	Sample20	True	d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAHILC01;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	1	5	True
otu_562	otu_97			0.390185346488072				0.967033142718556		2	30.0	30.0	0.022768949700000006	0.02249783375	0.31805724	0.36580536	0.36580536	0.31805724	Sample13	Sample13	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__DSTF01;f__JALHUB01;g__DAOUEO01;s__	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__VGLX01;g__JAWABC01;s__	0	9	True
otu_629	otu_841			0.388353433880302				0.9031377353854334		2	75.0	45.0	0.049503983	0.01990795525	0.400537	0.19158857	0.19158857	0.400537	Sample2	Sample2	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__SM23-28-2;g__SM23-28-2;s__	d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales;f__Profunditerraquicolaceae;g__;s__	2	15	True
otu_246	otu_32			0.387498388321284				0.7328787127899364		2	70.0	30.0	0.051944257699999996	0.028426311050000003	0.28058904	0.3106417	0.3106417	0.28058904	Sample14	Sample14	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JALHTW01;s__JALHTW01 sp022866045	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__Aenigmatarchaeales;f__Aenigmatarchaeaceae;g__JAWBOD01;s__	1	1	False
otu_19	otu_77			0.386923365703243				0.8952772191225536		2	25.0	65.0	0.0576007538	0.0532317439	1.096054	0.49217436	0.49217436	1.096054	Sample13	Sample13	False	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__MVRE01;s__	9	9	False
otu_103	otu_587			0.384757825690472				0.882461071730841		2	35.0	65.0	0.02438679055	0.02523184495	0.13277389	0.11170218	0.07052979	0.117572054	Sample2	Sample13	True	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__SM1-50;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__	15	15	False
otu_410	otu_99			0.381676465251914				0.8753739184779967		2	25.0	90.0	0.01042105095	0.028667706000000005	0.113965705	0.115345515	0.115345515	0.113965705	Sample10	Sample10	True	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__UBA9647;s__	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__UBA10117;f__UBA10117;g__DATEUM01;s__	2	2	False
otu_698	otu_813			0.381490750401431				0.954514626932972		2	35.0	10.0	0.010386403150000001	0.0072921800499999995	0.103474565	0.121276066	0.121276066	0.103474565	Sample13	Sample13	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__SM23-35;g__DYFC01;s__DYFC01 sp041658585	9	9	False
otu_345	otu_668			0.381433244324957				0.983842618586522		2	65.0	35.0	0.07294469519999999	0.045290163700000004	0.82527214	0.7749909	0.7749909	0.82527214	Sample13	Sample13	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__;s__	9	9	False
otu_100	otu_735			0.380866819818262				0.9366467362978138		2	35.0	75.0	0.04703402135	0.04621144995	0.84428775	0.34888652	0.34888652	0.84428775	Sample1	Sample1	True	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JAGVZT01;g__;s__	d__Bacteria;p__Desulfobacterota;c__SM23-61;o__SM23-61;f__SM23-61;g__JAHJQK01;s__JAHJQK01 sp030654105	12	12	False
otu_10	otu_508			0.377515967727984				0.7910584116863022		2	55.00000000000001	45.0	0.015128115900000003	0.015777743099999998	0.18376826	0.111148864	0.111148864	0.18376826	Sample17	Sample17	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	2	2	False
otu_53	otu_625			0.375410333862186				0.9470054349861544		2	20.0	15.0	0.05009756654999999	0.025158924650000004	0.955861	0.36623862	0.36623862	0.955861	Sample8	Sample8	True	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__RBG-13-53-26;f__RBG-13-53-26;g__JAPLHP01;s__	7	7	False
otu_462	otu_763			0.374842043334175				0.9610372603852392		2	30.0	55.00000000000001	0.0205561156	0.02389038535	0.21988901	0.16637862	0.16637862	0.21988901	Sample3	Sample3	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__RBG-16-64-43;g__FEN-1073;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp003141195	0	0	False
otu_280	otu_738			0.370556671813556				0.9504961132193152		2	35.0	55.00000000000001	0.01953364205	0.02470087755	0.13386318	0.12618753	0.118302636	0.07483722	Sample19	Sample13	True	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__DASQID01;s__	d__Bacteria;p__Desulfobacterota;c__SM23-61;o__SM23-61;f__SM23-61;g__JAHJQK01;s__JAHJQK01 sp030654105	5	5	False
otu_487	otu_767			0.370331004265522				0.7784419093776143		2	25.0	40.0	0.01850557515	0.01278479505	0.17411944	0.10522187	0.041792657	0.1424697	Sample12	Sample18	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	d__Bacteria;p__Desulfobacterota;c__WTBG01;o__CAIYCZ01;f__CAIYCZ01;g__JAPLIX01;s__	11	11	False
otu_254	otu_687			0.36987598792048				0.9255242768598652		2	50.0	65.0	0.031065246350000002	0.05352252889999999	0.17175199	0.30500108	0.26586396	0.16902305	Sample10	Sample6	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JBGOYP01;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__JBFMAE01;s__	2	2	False
otu_175	otu_418			0.368029201087544				0.8601490787257121		2	20.0	30.0	0.01066328315	0.01095287705	0.15455885	0.10593391	0.10593391	0.15455885	Sample20	Sample20	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Cryosericales;f__Cryosericaceae;g__Cryosericum;s__	5	5	False
otu_55	otu_896			0.350316480933674				0.7948231623423779		2	15.0	40.0	0.030757329849999994	0.02062418345	0.5933118	0.16364469	0.16364469	0.5933118	Sample13	Sample13	True	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__CAIYOL01;s__	9	9	False
otu_154	otu_312			0.349448231908749				0.9198244650933332		2	70.0	50.0	0.09341307465000001	0.05045931655	0.5592831	0.32159168	0.32159168	0.5592831	Sample18	Sample18	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__A05DMB-2;s__	d__Bacteria;p__Atribacterota;c__JS1;o__SB-45;f__34-128;g__CG2-30-33-13;s__CG2-30-33-13 sp041490145	13	11	True
otu_477	otu_850			0.348134234952992				0.9567409848585277		2	35.0	10.0	0.028008187100000005	0.0149864055	0.251352	0.19657786	0.19657786	0.251352	Sample19	Sample19	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	d__Bacteria;p__Patescibacteriota;c__Kazan-3B-28;o__Kazan-3B-28;f__Kazan-3B-28;g__;s__	5	5	False
otu_145	otu_435			0.348087096816289			0.7286505395659243			2	90.0	45.0	0.0332994529	0.025891314199999998	0.20461902	0.16681343	0.12772451	0.041244302	Sample8	Sample12	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__JBGQAS01;s__JBGQAS01 sp041494435	16	11	True
otu_532	otu_625			0.339994018581283				0.9782549488407624		2	35.0	15.0	0.0164740055	0.025158924650000004	0.24658702	0.36623862	0.36623862	0.24658702	Sample8	Sample8	False	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Fen-1064;g__JAURWL01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__RBG-13-53-26;f__RBG-13-53-26;g__JAPLHP01;s__	7	7	False
otu_170	otu_44			0.332853277341445				0.9505093645828468		2	25.0	50.0	0.0107405026	0.04147472435	0.15093759	0.5099963	0.5099963	0.15093759	Sample2	Sample2	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	15	15	False
otu_603	otu_97			0.332152659582699				0.996750469420254		2	10.0	30.0	0.01226488875	0.02249783375	0.23639907	0.36580536	0.36580536	0.23639907	Sample13	Sample13	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__RBG-13-51-36 sp041489785	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__VGLX01;g__JAWABC01;s__	9	9	False
otu_100	otu_797			0.328334204384791				0.909065783025745		2	35.0	50.0	0.04703402135	0.13278358715	0.84428775	1.6454073	1.6454073	0.84428775	Sample1	Sample1	True	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JAGVZT01;g__;s__	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__;f__;g__;s__	12	12	False
otu_164	otu_9			0.326772351627149				0.973299980944174		2	35.0	25.0	0.007943775900000002	0.009180861799999999	0.10472861	0.11173426	0.11173426	0.10472861	Sample3	Sample3	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	3	3	False
otu_44	otu_440			0.326450419094788				0.7672116833383893		2	50.0	35.0	0.04147472435	0.0311252503	0.5099963	0.19080126	0.18953821	0.079995096	Sample2	Sample5	True	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__DRKV01;g__;s__	15	15	False
otu_621	otu_879			0.325327719922079				0.932970825884924		2	85.0	55.00000000000001	0.018296162799999995	0.03189642365	0.1131015	0.2046861	0.2046861	0.1131015	Sample3	Sample3	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__UBA5629;g__9FT-COMBO-48-23;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__;s__	9	6	True
otu_784	otu_871			0.325302949810164				0.9334607884195062		2	40.0	30.0	0.0315309131	0.036109935600000004	0.2149156	0.26138988	0.26138988	0.2149156	Sample19	Sample19	True	d__Bacteria;p__DRYD01;c__;o__;f__;g__;s__	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__UBA6257;f__UBA6257;g__JAAZNP01;s__	1	1	False
otu_234	otu_843			0.322536245347063				0.9929467964300144		2	10.0	15.0	0.018733019	0.0180052781	0.34685522	0.32706735	0.32706735	0.34685522	Sample3	Sample3	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales;f__Profunditerraquicolaceae;g__DATJPP01;s__	3	3	False
otu_131	otu_325			0.320603361418147				0.7691895802376377		2	10.0	80.0	0.02489148925	0.35902901265000003	0.48012942	2.7178364	2.7178364	0.48012942	Sample7	Sample7	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__;s__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__SKHV01;s__	11	11	False
otu_254	otu_410			0.319996030425877				0.8758365279766541		2	50.0	25.0	0.031065246350000002	0.01042105095	0.17175199	0.113965705	0.113965705	0.17175199	Sample10	Sample10	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JBGOYP01;s__	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__UBA9647;s__	2	2	False
otu_626	otu_888			0.319076929465226				0.9636376147037178		2	30.0	75.0	0.011631286299999998	0.03218693585	0.107380375	0.24014264	0.24014264	0.107380375	Sample5	Sample5	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__RBG-13-53-26;f__RBG-13-53-26;g__JAPLHP01;s__JAPLHP01 sp026389585	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__CAIYOL01;s__	10	10	False
otu_246	otu_359			0.317368912005209				0.7945908468844752		2	70.0	35.0	0.051944257699999996	0.043070897749999996	0.28058904	0.2794924	0.24886133	0.14953984	Sample14	Sample19	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JALHTW01;s__JALHTW01 sp022866045	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	1	1	False
otu_16	otu_63			0.312761198036944				0.9791248513584968		2	40.0	20.0	0.008864108550000001	0.010712398100000001	0.11338386	0.17045845	0.17045845	0.11338386	Sample3	Sample3	False	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__	3	3	False
otu_295	otu_719			0.306839048977219				0.8649825769213858		2	25.0	70.0	0.0161374624	0.0402859723	0.2223951	0.24677987	0.24677987	0.2223951	Sample12	Sample12	True	d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAHILC01;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	11	11	False
otu_170	otu_841			0.305585477021465				0.9232398887391784		2	25.0	45.0	0.0107405026	0.01990795525	0.15093759	0.19158857	0.19158857	0.15093759	Sample2	Sample2	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales;f__Profunditerraquicolaceae;g__;s__	15	15	False
otu_629	otu_687			0.305382925005504				0.7415051461289407		2	75.0	65.0	0.049503983	0.05352252889999999	0.400537	0.30500108	0.20749833	0.14855644	Sample2	Sample6	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__SM23-28-2;g__SM23-28-2;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__JBFMAE01;s__	2	2	False
otu_358	otu_573			0.303499900573378				0.7219742276000617		2	90.0	70.0	0.1030077728	0.03723026265	0.39785948	0.2501477	0.2501477	0.39785948	Sample13	Sample13	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__DSTF01;f__JALHUB01;g__JALHUB01;s__	13	13	False
otu_245	otu_655			0.30316586303463				0.8491642514838732		2	20.0	65.0	0.008453855900000001	0.034344640249999996	0.13243635	0.21833137	0.21833137	0.13243635	Sample14	Sample14	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JALHTW01;s__	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Gloeobacterales;f__PMM-0068;g__Sivonenia;s__Sivonenia alaskensis	5	2	True
otu_435	otu_512	0.915062427520752								1	45.0	85.0	0.025891314199999998	0.031483910950000006	0.16681343	0.124978594	0.041912284	0.12772451	Sample12	Sample8	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__JBGQAS01;s__JBGQAS01 sp041494435	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__UBA877 sp041480185	11	11	False
otu_461	otu_864	0.8442520499229431								1	10.0	95.0	0.0084885439	0.0564230474	0.15304826	0.14330654	0.03152435	0.0	Sample16	Sample8	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__RBG-16-64-43;g__FEN-1073;s__	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Minisyncoccales;f__RBG-13-42-11;g__JAPLXL01;s__JAPLXL01 sp026396115	10	10	False
otu_454	otu_95	0.8224933743476868								1	10.0	20.0	0.0160052235	0.0089321837	0.20071517	0.120423496	0.023370786	0.0	Sample11	Sample13	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__E44-bin32;g__DYJB01;s__DYJB01 sp026390045	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__MWBV01;s__	9	9	False
otu_466	otu_879	0.7933143973350525								1	55.00000000000001	55.00000000000001	0.01921879815	0.03189642365	0.1257568	0.2046861	0.043976936	0.041036773	Sample9	Sample3	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__;s__	6	6	False
otu_370	otu_487	0.7876229882240295								1	30.0	25.0	0.0088111803	0.01850557515	0.10203145	0.17411944	0.007781083	0.007047415	Sample8	Sample12	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	11	11	False
otu_636	otu_99	0.6793690323829651								1	50.0	90.0	0.01607804845	0.028667706000000005	0.17846343	0.115345515	0.010986735	0.052455444	Sample17	Sample10	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__;s__	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__UBA10117;f__UBA10117;g__DATEUM01;s__	2	2	False
otu_121	otu_864	0.6755919456481934								1	70.0	95.0	0.03150871255	0.0564230474	0.15923457	0.14330654	0.025689563	0.010827061	Sample12	Sample8	True	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__RBG-16-68-12;f__JAFNFQ01;g__JAFNFQ01;s__JAFNFQ01 sp017885655	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Minisyncoccales;f__RBG-13-42-11;g__JAPLXL01;s__JAPLXL01 sp026396115	11	10	True
otu_435	otu_461	0.6678078770637512								1	45.0	10.0	0.025891314199999998	0.0084885439	0.16681343	0.15304826	0.0	0.007657439	Sample12	Sample16	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__JBGQAS01;s__JBGQAS01 sp041494435	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__RBG-16-64-43;g__FEN-1073;s__	11	10	True
